	TCGA-44-3398-11B-01R-1758-07	TCGA-55-6968-11A-01R-1949-07	TCGA-55-6984-11A-01R-1949-07	TCGA-91-6835-11A-01R-1858-07	TCGA-55-6972-11A-01R-1949-07	TCGA-91-6828-11A-01R-1858-07	TCGA-50-5933-11A-01R-1755-07	TCGA-49-6742-11A-01R-1858-07	TCGA-49-6761-11A-01R-1949-07	TCGA-44-2657-11A-01R-1758-07	TCGA-44-6146-11A-01R-1858-07	TCGA-44-3396-11A-01R-1758-07	TCGA-49-6744-11A-01R-1858-07	TCGA-55-6983-11A-01R-1949-07	TCGA-38-4625-11A-01R-1758-07	TCGA-44-6147-11A-01R-1858-07	TCGA-44-2665-11A-01R-1758-07	TCGA-55-6980-11A-01R-1949-07	TCGA-55-6982-11A-01R-1949-07	TCGA-73-4676-11A-01R-1755-07	TCGA-44-6778-11A-01R-1858-07	TCGA-91-6847-11A-01R-1949-07	TCGA-38-4627-11A-01R-1758-07	TCGA-55-6971-11A-01R-1949-07	TCGA-55-6975-11A-01R-1949-07	TCGA-50-5932-11A-01R-1755-07	TCGA-38-4626-11A-01R-1758-07	TCGA-44-2668-11A-01R-1758-07	TCGA-44-5645-11A-01R-1628-07	TCGA-91-6831-11A-02R-1858-07	TCGA-55-6979-11A-01R-1949-07	TCGA-91-6849-11A-01R-1949-07	TCGA-50-5936-11A-01R-1628-07	TCGA-49-6745-11A-01R-1858-07	TCGA-49-4512-11A-01R-1858-07	TCGA-44-6148-11A-01R-1858-07	TCGA-50-5930-11A-01R-1755-07	TCGA-91-6836-11A-01R-1858-07	TCGA-50-5931-11A-01R-1858-07	TCGA-44-6776-11A-01R-1858-07	TCGA-50-6595-11A-01R-1858-07	TCGA-44-2655-11A-01R-1758-07	TCGA-91-6829-11A-01R-1858-07	TCGA-55-6978-11A-01R-1949-07	TCGA-55-6986-11A-01R-1949-07	TCGA-55-6985-11A-01R-1949-07	TCGA-49-4490-11A-01R-1858-07	TCGA-49-6743-11A-01R-1858-07	TCGA-44-6145-11A-01R-1858-07	TCGA-50-5939-11A-01R-1628-07	TCGA-50-5935-11A-01R-1858-07	TCGA-55-6981-11A-01R-1949-07	TCGA-44-2661-11A-01R-1758-07	TCGA-44-2662-11A-01R-1758-07	TCGA-44-6777-11A-01R-1858-07	TCGA-55-6970-11A-01R-1949-07	TCGA-38-4632-11A-01R-1755-07	TCGA-44-3398-01A-01R-1107-07	TCGA-55-6968-01A-11R-1949-07	TCGA-55-6984-01A-11R-1949-07	TCGA-91-6835-01A-11R-1858-07	TCGA-55-6972-01A-11R-1949-07	TCGA-91-6828-01A-11R-1858-07	TCGA-50-5933-01A-11R-1755-07	TCGA-49-6742-01A-11R-1858-07	TCGA-49-6761-01A-31R-1949-07	TCGA-44-2657-01A-01R-1107-07	TCGA-44-6146-01A-11R-A278-07	TCGA-44-3396-01A-01R-1206-07	TCGA-49-6744-01A-11R-1858-07	TCGA-55-6983-01A-11R-1949-07	TCGA-38-4625-01A-01R-1206-07	TCGA-44-6147-01A-11R-1755-07	TCGA-44-2665-01A-01R-0946-07	TCGA-55-6980-01A-11R-1949-07	TCGA-55-6982-01A-11R-1949-07	TCGA-73-4676-01A-01R-1755-07	TCGA-44-6778-01A-11R-1858-07	TCGA-91-6847-01A-11R-1949-07	TCGA-38-4627-01A-01R-1206-07	TCGA-55-6971-01A-11R-1949-07	TCGA-55-6975-01A-11R-1949-07	TCGA-50-5932-01A-11R-1755-07	TCGA-38-4626-01A-01R-1206-07	TCGA-44-2668-01A-01R-A278-07	TCGA-44-5645-01A-01R-1628-07	TCGA-91-6831-01A-11R-1858-07	TCGA-55-6979-01A-11R-1949-07	TCGA-91-6849-01A-11R-1949-07	TCGA-50-5936-01A-11R-1628-07	TCGA-49-6745-01A-11R-1858-07	TCGA-49-4512-01A-21R-1858-07	TCGA-44-6148-01A-11R-1755-07	TCGA-50-5930-01A-11R-1755-07	TCGA-91-6836-01A-21R-1858-07	TCGA-50-5931-01A-11R-1755-07	TCGA-44-6776-01A-11R-1858-07	TCGA-50-6595-01A-12R-1858-07	TCGA-44-2655-01A-01R-0946-07	TCGA-91-6829-01A-21R-1858-07	TCGA-55-6978-01A-11R-1949-07	TCGA-55-6986-01A-11R-1949-07	TCGA-55-6985-01A-11R-1949-07	TCGA-49-4490-01A-21R-1858-07	TCGA-49-6743-01A-11R-1858-07	TCGA-44-6145-01A-11R-1755-07	TCGA-50-5939-01A-11R-1628-07	TCGA-50-5935-01A-11R-1755-07	TCGA-55-6981-01A-11R-1949-07	TCGA-44-2661-01A-01R-1107-07	TCGA-44-2662-01B-02R-A277-07	TCGA-44-6777-01A-11R-1858-07	TCGA-55-6970-01A-11R-1949-07	TCGA-38-4632-01A-01R-1755-07
MMP7|ENSG00000137673	2.10147513712818	1.9581526742366	3.23082352159798	5.95283204188231	2.65884728784864	3.24514687382561	2.52303378511968	5.28596121415704	2.74410260315441	2.29593135862245	1.98169477709677	2.96372495679633	4.06648333459207	5.09991846926334	3.91875503822406	0.747889385753227	4.04525163479841	3.35819992038187	4.61171650217854	4.60698965371935	2.47572664056288	2.79896589217041	3.802997831033	2.68900755897825	2.56050331359585	0.505823375399832	2.94765606381954	3.99357140067486	2.07842265212534	2.32216291141702	4.31703385586069	2.28702523072998	2.3196215066491	3.14236296864123	5.1061699529095	2.91329452002004	2.23332053953396	3.21202183642851	1.8972557656638	3.45807750082521	2.60226195800798	2.11046407286376	2.52230563271627	2.38920399253325	2.8601382875539	2.8347469895146	2.26483338468025	4.08803286686948	4.40587358688432	2.64785009068612	3.22936439103197	3.19562350004875	3.78607712998072	2.59869026674184	3.16950770247758	3.53229519173091	5.04367073680674	3.98352660352135	2.55895285719771	7.05498272823595	3.24289013802165	0.102441640176963	2.43331852117911	1.69881372658987	4.41152874712027	2.21999163070185	4.50064710236676	1.67177817011736	4.35956126775458	5.95294310148139	5.48374145411045	4.29990789163877	5.65106693331076	4.36594989824414	8.8917833114977	7.16227793616498	8.2976683845352	3.63703200636072	3.63859693615554	5.72446885828384	4.246029274931	2.10745134417208	1.33667636533088	4.86617278605486	6.59403223387379	5.13502432884253	1.80878861947847	6.93895238846646	5.59280134686576	5.14347540282397	5.61202537000812	5.49075143272753	5.56954266177654	3.76793099115459	1.1095900769632	3.52905588595496	2.4720964702758	4.46180612816454	4.7738953440451	6.06417814291058	5.57211976825578	4.74672254154443	4.7422182900002	6.65413345798264	5.1403425184254	4.08683224204607	3.18944163802538	4.99239586380457	5.30706602020051	4.19046766188109	5.89167887833238	2.46214170485171	3.74077919479102	8.54497324257285
FXYD6|ENSG00000137726	3.71549713049463	2.96489536834132	2.75190173099439	2.93795368208188	3.81950564986103	2.93795222199931	3.36418403939749	2.13591203035208	4.22413104351416	3.29379255536318	3.82137831351522	4.06446434689092	3.79245246099383	2.38445831567323	3.57417838568504	3.81690857940915	3.55622977204274	3.73938700577901	3.63242934640391	4.00243033173449	4.09828787489866	2.92073075278057	4.06459113081003	3.10311923730044	3.28779570081802	3.78225732431174	3.31520237973681	3.20042618491633	4.3132927864149	3.55361156866154	2.78040759350412	3.98836604353238	3.73141624742302	3.2455091038438	2.89591072281979	3.91699361349489	3.05751863361755	3.53678892670135	3.8108584294406	3.35738434199336	3.82193515820023	4.44243245517185	2.74631565576017	3.52887778215415	3.81051552375554	3.71414274603994	4.15064159815036	3.24228000069047	3.02483548367293	3.84399675856252	3.80132405579001	4.15766094536221	4.08935798343585	3.88739070871575	3.70338719463341	3.60612229545512	3.67122863807282	2.53121511014563	3.95510878840728	1.13482932058232	2.69248975962996	1.09333111511257	1.70759986620419	1.99463699202631	2.55908110269733	1.37001502938361	2.5762170001384	1.14107028610824	2.26666181207019	2.56333109145352	1.78800078999594	1.67448431549701	2.51508735876262	2.62812111550588	2.48553537621712	1.86829152950589	1.74352213505342	3.6201457682276	0.689883393730388	3.20456587288111	2.40256741036377	2.75983266968633	1.65015102387445	2.87457115683012	0.88442075835477	2.46947241210795	2.04383949728809	2.0405765942879	1.60364682783601	2.04031987386888	1.7811029663272	2.2859802879515	3.25673326535703	2.20147953334693	0.819967568139751	3.0354365517544	1.74061712862634	1.81496938970626	1.96353339432575	2.88299255140419	2.29519594241303	1.94116259078734	2.0622298203488	2.40493211129067	1.68941951700831	2.19810967670865	1.88169310221239	2.27912631317822	1.75494789914544	2.46612088703228	1.10546394267605	2.33738748934749	1.94032028363742	1.65888509449041
MMP13|ENSG00000137745	0.452490437409094	0.0167129154552986	0.0232979371863171	1.41825790014836	0.0364028330327719	0.210810080956369	0.0116743088914415	0.788288180555594	0	0.0348777068956539	0	0.0989081155753144	0.0434866898681593	0.880112898926461	0.0217542470340657	0	0.111777942164728	0	0.808724660427159	0	0.0388545958880963	0.0826971470691367	0.0445403918888642	0.0141853879586248	0	0	0.205259409969034	0.0391542786225937	0.144945897529105	0.0482134141206934	1.2284150703654	0.050107633388754	0.0698106881548082	0.0398765163547649	0.513124614167894	1.31257506239327	0	0	0.0733937802508802	0.0311634272922288	0.0241151754267923	0.0534971061110836	0	0.150193109023292	0.340888372033535	0.393833801079037	0.142728379044764	0.0143667753676318	0.0686345653237546	0	0.0478466032057991	0.0618752033081122	0.188125236512404	0.00892539841155722	0.208252849427638	0.101802957468438	0.11624762254263	7.61138286326643	0.292301413611434	0.544025144643316	1.83788381015421	0.063834277304417	1.13919347389052	4.3367918974683	0.138849752234128	2.99439425970349	1.75834114410125	0.62201808997057	3.14945741025857	1.46931119669573	1.18002810726653	0.300668527342839	1.67876208750694	5.44766330054707	5.24910484243746	2.95895555686538	3.35769863443847	0.12107286325103	0.0977616000899064	4.15591335838594	1.31048335700497	0.943026389977322	2.51085732198598	0.989739051759547	4.14822061638523	0.120667077102855	1.31633961472728	2.79375229005067	1.52664076984486	1.39388579582387	3.90653075226787	4.64367356035978	0.0630675896336445	0.235568517587411	5.95901340742585	5.75091327372789	0.204363228894201	4.22487840199672	2.30160046112256	0.13217785052535	2.89876812513211	1.9189018581379	3.7388282524263	3.41023035779224	1.32352495469533	0.559930376435265	0.2139794981362	6.05816537642489	2.97665751826615	2.26094332319654	1.60239475060079	1.91785115827853	0.602303927603429	8.81005222366414
NUSAP1|ENSG00000137804	1.45749363133059	1.62242089331523	0.896259125013487	1.07906658003014	1.52436006382589	1.04703003230311	1.14884583043049	1.72971911514567	1.40058862873451	2.81522578761672	1.1838554752937	1.34669349670761	1.21239006347538	1.7538683328144	0.913502403443371	2.33494947354803	1.13821138962614	1.00895816737954	1.13725555122411	1.83871458149736	1.29458525894222	0.743811517509074	1.73369415253907	1.26458522477436	1.68369436471224	1.45042508181024	1.59673534377157	1.92137194244585	1.24895391984483	1.19516686658573	1.43194266676408	1.20928935051554	1.16436569008568	1.48795399492458	1.35311600024334	1.00761290973127	0.972235864625703	0.84883579732555	0.968548593395596	0.992858197150016	1.06425001038644	1.29414141385606	1.92447334382651	1.27382038311011	0.968956979481617	1.61293133479237	1.26732899008405	1.25165495436602	1.09968953739539	1.10520225566287	1.49988218862649	1.64664055399059	1.67349806185161	0.85398164993514	1.63702140279643	1.50477885007696	2.00475358199132	3.07212615906937	5.3372966972034	3.31974885199097	2.93911988624232	2.28240666100682	2.8562594248481	3.77575560525215	4.54065423875811	3.38390742255313	3.00664237309189	2.47308223001815	3.95007400542293	3.27709548395672	2.50114575313256	4.55010427321575	2.2015301043532	3.05434558568107	1.75041877752539	3.09567301225808	4.19953660642749	4.08353374365836	4.64878354694089	2.31067837007584	3.7632307735652	4.03849440922273	2.88066846036972	2.50785214643945	4.04617039387238	2.40069081271015	4.64073792875673	3.47618807367698	1.64596223775483	4.12880582720257	3.47511202203172	2.67700853223828	1.20952471407134	4.1142426768813	5.16277105601718	5.2816483546331	1.65703590123969	4.07413821577175	2.07634979906122	3.13724669753296	4.27973123024241	2.60906147009463	3.24734264712962	1.93163905311978	5.11952158525636	3.66515281788357	4.08239839181617	2.11638805568252	2.62451760210617	2.70235595285142	4.18638333825253	2.69722990909048	3.90291702986716	4.12810393117983
KIF23|ENSG00000137807	0.475126849253563	0.401683533250998	0.529816832090474	0.629694704866086	0.710128426145615	0.460305551886543	0.522961418703562	0.692549904199437	0.353911608610221	0.860447965922003	0.400835628422616	0.519669114663219	0.588023820086729	0.790847800926562	0.249816116599954	1.03385983919132	0.47671958877771	0.462791255353369	0.536746120886861	0.427585158014308	0.65092813177904	0.423136104924392	0.524995860567739	0.401150256763234	0.583749687051611	0.501017201031533	0.547985045777022	0.677249597076536	0.33151157427364	0.516445055206809	0.559359167813326	0.744484098075112	0.570204412671445	0.483940451710009	0.443796637836374	0.446456542872682	0.330365865791546	0.399067970812061	0.572461414863168	0.726851705582582	0.565029416886679	0.647652945442352	0.790222610868368	0.593849312392172	0.543737270629066	0.763375026061886	0.612934738079107	0.521926647956218	0.562055978867852	0.463254887771606	0.58930692501955	0.710327298457104	0.700593849190185	0.468166155625387	0.448663682280162	0.63447375245681	0.559865886741673	1.00507704725193	3.56344579248176	1.61878964195425	1.82172687927826	1.29529340538157	1.82775650048444	2.51300696826296	2.90114782740451	1.87027571296885	1.14951717705015	1.19840430020878	2.40385659733043	1.37527155789729	0.846452050348757	3.33475064900069	1.01235862049955	1.30851439880378	0.77287560288908	1.6490216135825	2.67303187570151	1.86997891215782	2.58330975716003	1.0516577966955	1.7314864922941	3.34143318078075	1.40905008008894	1.19508771482068	2.9316924721647	0.971305388174823	3.57877484969251	2.49442367710378	0.497195960624526	2.32634802171088	2.7220429204475	1.358604372265	0.389335148493163	1.71245159447708	3.12545447346665	2.82569892122538	0.698800785753807	3.01901565598758	0.703648604928577	2.73875861076292	3.10778118397077	1.12231802363571	2.47847348436198	0.998514702897821	3.30502519069219	2.01578151519922	2.29063763538209	0.833725641689401	1.68009299081754	1.16269676196366	2.9785945702883	1.05453676979334	1.87601998870092	2.51991896706025
ITGA11|ENSG00000137809	0.673539579121993	0.310482621240536	0.152940204741035	1.22718248835412	0.329569922496546	0.231966182024774	0.246727196350523	0.412282358527616	0.388494914012008	0.290913496010986	0.642426800622576	0.783069644828384	1.24511586990638	0.175763773097286	0.411725434910255	0.431059727787081	1.7195060033037	0.271055696615233	0.573998113353376	0.283788737198171	0.361587450239929	0.0945267095205571	0.731592006061004	0.51907375880458	0.140499881507158	0.554052108887309	0.304880158200358	0.591364493942292	0.458558006954444	0.345264179683815	0.497018731663929	0.456122338697302	0.579228269932786	0.308968325768585	0.362556425055828	1.02221528774933	0.254604147367777	0.370765477518404	0.477248017840416	0.442392674846782	0.503571711095481	0.788086938350055	0.460632170904732	0.164586918879504	0.350022918801454	0.655104178976134	0.351859762749781	0.973319540790552	0.245578253069978	1.13173349147668	1.23910468958771	0.845097435017343	2.48724809306025	1.32698047745621	0.623942642494594	0.415509627848077	0.1859814464125	3.07119185265469	2.51683877339793	0.821859238020344	1.49503149734437	0.0501940081564222	1.15843300801371	4.49467387908446	0.701895485315658	0.990741197654599	1.60063188934086	0.938002379099495	3.06112020991823	2.80752576858369	2.02400654910199	0.905833816115161	2.03940651790834	4.57675003433058	3.41461263382736	4.09064369923095	0.885975216110677	0.705635993448348	0.511195339405288	4.81255985799259	1.76210159690367	5.32339690663983	1.05777126646902	0.920531175496024	2.68245746846368	1.20142806444835	3.93807001436208	2.46142378879446	1.03323530576047	3.54295424203896	2.8060539130131	3.50782364621993	0.110048273117362	3.12547786313314	0.829628385649117	2.60607495603321	0.704416882429972	3.42842518705916	0.558998972948509	4.84424191712316	4.31025377450436	0.964226056669962	2.90752336501964	3.55423726860497	3.74373160914127	3.26198658202864	2.12742196941366	1.89408399011083	2.27986872589718	2.50357434494941	2.68854607999112	4.1568974758394	0.969880809148623	1.39665115667528
PAQR5|ENSG00000137819	2.38630558712191	2.94600946678823	2.66104033373713	1.80724872416591	2.65266838004232	2.49995677076161	2.42766793912046	2.33832494271305	2.46817771741228	2.66887034487458	2.60304323112946	2.66207138726973	3.3120341603926	3.11921276531434	2.58924314817901	2.78682822484049	2.77962015172603	2.51184326304044	2.32460977083401	2.09582669155697	2.82505145902527	2.99231355536142	2.25586768804195	2.7059775878228	2.45956046722763	2.83942830471092	3.22022388036272	2.9037889690415	2.78702548976777	2.55251266495273	1.87404540441856	2.9707267759532	3.0279098610824	2.44496470728543	1.97903432229031	2.54446930547287	2.81951520741815	2.68128648437091	2.9741839749771	3.51347106697985	2.86763026328888	2.68366989832621	3.40864166294855	2.87343103658389	2.38658870162296	2.41605194987878	2.44764938298941	2.67499761833711	2.92561610452599	3.17114301805899	3.2182611275091	2.86236131491949	2.550400921516	2.62551538753831	2.76297779139986	2.87507619797438	1.95881783743945	1.78369456110512	2.12436774831298	1.34672199156424	1.23437289943908	1.57078801573626	0.736670994181726	3.04884062626688	1.70223627941669	0.871296431027078	1.07334537318411	1.84812019749537	1.07648247072862	1.90966718219855	0.632821838720009	1.43893384600906	1.13837397385208	0.775891183972553	0.944620416932378	1.62749640755037	1.61286827502799	1.90514229400893	0.306579637920516	0.401547645653264	1.28414967308162	1.50118968666254	0.920762995951538	1.91716196876126	1.54874629685954	2.57338286090893	0.720086063228753	0.98163590242604	1.23782801994377	1.77115384897832	2.64542122458675	1.00127335436736	2.26813447288869	0.773083854929976	1.09321861946976	0.576588517507342	3.51392680957428	1.72504744096697	1.67073894437379	0.954050178106264	1.95846209358158	0.966147974910797	1.39864270441949	0.523420119087367	0.782997220112759	2.63923869116326	2.71229222906751	1.46988925375617	0.78495006403276	2.25514271327669	1.75890820326398	1.08958524758754	1.31388039666638	2.53948953071063
ITPKA|ENSG00000137825	0.215942741745443	0.250252542045246	0.121966328270486	0.353912820066383	0.858776460490649	0.197281550695497	0.26077094799396	0.141523952127908	0.282593233072974	0.16548969485118	0.230462399846907	0.385619439813169	0.133207640394365	0.119370113819639	0.342059860713434	0.207896295095472	0.218716935989152	0.136697902924445	0.331827930996382	0.371646351390587	0.2296783680266	0.233674760901574	0.199957339839375	0.198170891291071	0.0771753160976234	0.242682254328764	0.28798144160676	0.308620148158615	0.19304691063728	0.157163921823796	0.187055560170451	0.173349142316574	0.0569972723268139	0.310866315236872	0.685546059394531	0.230944638295512	0.101154546438155	0.196232785641499	0.154608174153063	0.217470990903997	0.146082118421924	0.661871006770731	0.141182414416582	0.0922876017970641	0.243176973622258	0.156369784793813	0.157381810053868	0.0385983806350764	0.260646611400219	0.208674700307783	0.126129902998776	0.109898947322172	0.154725930710506	0.445193005225746	0.444273132042493	0.280480909359072	0.0907948129841149	1.80953989096951	0.646198304952332	1.26069319713811	0.894225984312401	0.0858134421959533	0.135061244404044	3.54388989016285	2.63948190470491	5.61996809222601	0.39425354699907	3.66262008164245	2.68486292623069	0.911116138440221	2.42695110521636	1.15774200039942	0.523952476862142	4.04413725582969	2.92437977482267	3.49439999495054	4.22192451723891	0.103156500673738	2.18456565901067	2.59056943636972	1.1298145981226	1.21685033343633	3.87559088188725	0.480137916092187	2.25544201023162	0.16115147071868	1.35220798983772	1.01075029030922	0.796293369810388	1.13529620160675	3.75309666359437	1.60188353962613	0.817806876084557	0.9318562733922	4.4568726591513	0.278431162012371	1.38944108981154	1.09517328583778	5.88603844091182	0.499338735659245	4.99439113919038	3.1531534950592	2.00295041159946	2.70905067359165	1.23952043657108	2.56333030799052	1.76467507799123	2.50692259095053	2.56350477728215	0.506479468629393	1.54097948916353	3.13408780422194	1.92065574813631	5.84616166723659
SMAD6|ENSG00000137834	2.54846587397365	2.44629786507588	2.14332586924506	1.17630142642417	4.5481033739155	3.37792935478823	2.08688485720014	1.38181780895634	4.49113458541309	3.03079853101679	2.28051291649867	3.86044907931883	3.09569311578154	1.75400503747056	3.13512388979089	1.42702879162935	1.7995877637573	2.22230393774358	3.34048193598334	3.03581756516719	3.28069976098395	2.60880786313912	3.87037355990817	2.54433463763463	2.03759341579077	3.55049579648992	2.62206158368648	1.42070410142194	5.04365435318209	3.38898348131386	2.16310100252065	4.23912349454711	3.96441773169552	1.77044964410255	1.41738360689321	2.66690763794017	3.23377877914408	3.17328855792762	3.28389613691314	3.71480768158391	4.82432886825579	3.35167055522741	2.63936734659962	3.26937555478454	4.25674331181527	2.90777046101967	2.01701135065873	1.30294832168115	2.26859105375077	3.82872970927334	3.64842490261202	2.03521581220649	3.32927935161028	3.13759607011269	3.26596329489311	3.52984145770915	1.81527359798524	0.890536979460108	0.604370600733058	1.86751946589678	0.830865683998821	1.0377840289339	2.01441763228271	0.752308319487825	1.45151119738886	0.854808411607637	1.16727666588945	2.02206715870582	0.402336146043372	1.56717496765958	1.51583728133168	0.352528272448698	0.987723561893047	0.581982344921394	1.01716874318122	0.620437287903604	1.15036925158677	2.35756986005021	0.479717161736638	0.803267827358621	1.30698402725345	1.38331457924474	1.47382073691846	1.35419609309071	0.613979851519919	1.61935119662552	1.1167625003348	1.41620186204718	1.04967269496257	1.08640750340279	0.741633889675209	1.34164672150924	1.52811743990579	0.965161990635994	0.589404542660048	2.11037649258919	1.41642083011063	0.810689396796019	1.14567785926756	0.761890541135773	1.1341331899478	1.64481654455807	0.856536642713564	1.14498040430669	0.876401793765026	0.985502758362507	0.905422677959435	1.32080629531472	1.03637659660022	1.40880734474108	0.956517444474065	0.714721697365283	1.50965344176718	0.865797057317255
DUOX1|ENSG00000137857	4.66153095531503	4.67726049850675	4.8364344672702	4.61856186253185	5.06570868272954	5.59416724417484	5.29271151257467	4.59968155696264	4.20641566883176	4.82929979973943	5.29675370714972	4.85757158230241	4.94748344028309	5.13840093149617	5.28160335122286	4.65869173185088	5.04665261320869	5.47267103218436	5.25493112258463	4.03455500173286	4.35127616628257	5.50252151812282	3.45606530778649	5.60532008442323	5.15265264328327	4.82331900233048	4.50741109665382	5.15454669817379	4.24971908602144	4.46171612676754	4.49646644933072	5.20669497185994	4.79764023368609	4.04948463424715	3.46220151184074	4.87966115553603	5.62035381104338	4.39225679787928	5.11444906130227	5.30893918269673	5.09226779392623	3.52835118666943	4.72263592685822	4.81388812070322	4.66204087260897	4.67600173816979	3.38657395372572	4.58493575673036	4.77543391437439	4.94959790225119	4.09329809716555	4.65939283616836	4.57213266469193	4.87671348287044	5.22033988871014	4.82893675619531	4.20193787675437	1.69405506260089	0.611576161491194	2.32542602260607	2.09398001264655	3.11969319482696	2.06789344921321	0.856669604817496	3.08875316765139	1.82250333336181	2.14373614442139	2.84790832156434	0.370513577912936	2.28239597187861	2.14400191527397	2.34455061958389	3.4174709233037	0.787090462334291	1.03319487483509	1.87035715333882	1.14618965041836	3.32539325285399	0.176408187498028	0.839227861054017	2.92973772191484	0.197364692401784	3.29498646312503	5.1006270537407	0.605121525098546	4.46922549112701	0.80193401502289	1.52032474835615	0.930270709889606	1.92794529082137	2.85514497793804	2.07373005192053	4.46956643740815	2.13389818059706	0.257937358196081	2.48107623408358	4.58866972389001	0.873399540686876	2.95290371316934	1.63327410227671	1.24647489924476	2.49307593881929	2.77757936706387	1.07993990042701	2.06997891562929	1.11738587490828	1.86611408840778	1.95611894949858	1.30123553704331	1.31958739358928	1.88765088387291	1.50348248862358	2.31644046434153	1.27400235593748
STRA6|ENSG00000137868	0.0453662643410641	0.15269721827693	0.0200565788953568	0.303884911928464	0.0598781219389602	0.0960671917376777	0.0256886930390548	0.0998416799423747	0.0958230209087513	0.524939080409991	0.0184220502386911	0.281850272004149	0.0636554167721333	0.309592664697227	0.196075302568533	0.063473047910561	0.0806868974958274	0.0155187528930089	0.0801949744131656	0.0240758325130294	0.0428968949694796	0.0553835053206128	0.0651868850195028	0.026031403464201	0.0284726382406527	0.0130133684359542	0.685748696623791	0.0989198429654534	0.0628317436207499	0.0179561395595638	0.306525221674693	0.0613138495346697	0.0105056547411323	0.0197320378323399	0.133392202192402	0.511007991269059	0.00568994766598665	0.0189366433462346	0.0165532704858766	0.200218886190081	0.0237025429854442	0.0469311735277196	0.30769644172075	0.159384531830192	0.425417633668287	0.289776518748695	0.157006907532332	0.0675664217800055	0.0558946720211025	0.00508096377203889	0.1475697919129	0.154514863254176	0.187248825211824	0.039060163551595	0.0858545603088209	0.0446534798537517	0.0126909011702484	2.0254432067996	3.48648118223547	0.71496140610744	1.16594700891969	0.0079955002488461	0.316865961740473	1.60356942147158	0.53284368372643	2.46823873279469	1.81481400860697	0.0680787839692841	2.0111836972427	1.76612439888742	4.39337988956478	0.922428887994222	1.20005641454308	1.82739411597538	0.707417163820233	1.02942440350051	0.107010130751079	0.592763277988766	1.48768123629439	1.39835040387385	1.50517492771964	1.14256197478119	0.0716795520869504	0.582347791092578	1.55814841869037	0.574721046919946	2.63442410322473	2.97674785825479	0.176304814312783	1.41909642048978	1.77944025562923	1.14936719636102	0.727191743861918	0.301487192083789	0.0804366860243034	0.471003064177082	0.0455085771492974	0.855287599058756	0.203665960486014	1.64078127736175	0.529575301527757	3.22955514924193	1.76920302835163	1.87170466052883	2.07095509457084	0.597048654906603	1.01328787383558	1.04396276238849	2.98810491502903	1.51375066622228	1.07391176357653	0.524107573030759	0.287446800005479	0.59939638076364
SEMA6D|ENSG00000137872	2.5189490001951	1.16984514516405	2.43006372046207	2.00605594971223	2.61215267654968	0.912484638570294	1.10339715358703	1.44724998728449	2.08222053508019	1.58286568238718	2.5193975005614	1.48629773143591	2.24133912785545	1.06198438330123	0.957765926586624	1.08494379548647	1.53620916816498	2.29588672260114	1.98787618864573	1.33520701177193	1.89309265802259	2.2155816072652	1.25762280561065	2.14891398690968	2.01259206291831	2.54175996123336	0.577918219448017	0.340234564685541	2.68226087917894	1.72038017344801	1.64015373258476	2.02762695885913	2.67221134241524	1.55847469860564	1.70282621364312	2.62409310772088	1.53040227823483	2.38776900744571	1.63436735717506	2.19259510269093	2.41124803284666	2.52855119518987	1.49169284920287	2.01117639875457	2.32260972592248	2.17096017660875	1.38682371461992	2.2145713931637	0.940713116203757	2.27637428245371	2.00915880496256	2.3670991822907	2.596231727633	1.95242659548166	1.62738801665823	2.20499955587331	0.358148852554337	0.914106160302132	1.62882640394597	0.322172993061276	0.826826549472299	0.213830679916789	0.380956851261594	0.601369186109649	0.272760857116502	0.115095354293029	0.675339090380899	0.938403498149766	0.565118087918026	0.995825313145841	0.632503983623506	0.158687545859697	0.551558211356963	0.809741738323337	0.730141823395438	0.326480859676506	0.241968474347663	1.409079005345	0.619005805469606	0.806359707568824	1.37951560342946	0.931447502624724	0.307460674623257	0.783311302999138	0.197805471905299	1.01012346272534	0.650141178862098	0.412219076540662	0.14671193570305	0.393238528644856	0.484495758282745	0.423414932247378	1.94681984756382	0.273566792472797	0.171463842383895	2.02852918667449	0.553689462655455	0.338007639468655	0.503565913809397	0.732314120847556	0.408545893066002	0.790825880683757	1.06446865672913	0.365046561393814	0.423846033658231	0.370786277628673	0.28156660911435	0.353340407436999	0.485534811705089	0.615235674924856	0.900612876937037	0.638829133505768	0.570039377028893	0.0938772670095763
